#time x y z
5.44500e+01 -1.24394e+01 -1.13207e+01 3.33298e+01
5.44600e+01 -1.22947e+01 -1.05225e+01 3.37864e+01
5.44700e+01 -1.20861e+01 -9.69446e+00 3.41139e+01
5.44800e+01 -1.18180e+01 -8.85767e+00 3.43106e+01
5.44900e+01 -1.14962e+01 -8.03214e+00 3.43792e+01
5.45000e+01 -1.11277e+01 -7.23584e+00 3.43266e+01
5.45100e+01 -1.07206e+01 -6.48392e+00 3.41626e+01
5.45200e+01 -1.02833e+01 -5.78822e+00 3.38991e+01
5.45300e+01 -9.82447e+00 -5.15715e+00 3.35496e+01
5.45400e+01 -9.35259e+00 -4.59581e+00 3.31277e+01
5.45500e+01 -8.87568e+00 -4.10634e+00 3.26468e+01
5.45600e+01 -8.40103e+00 -3.68831e+00 3.21195e+01
5.45700e+01 -7.93514e+00 -3.33933e+00 3.15570e+01
5.45800e+01 -7.48357e+00 -3.05553e+00 3.09695e+01
5.45900e+01 -7.05092e+00 -2.83204e+00 3.03653e+01
5.46000e+01 -6.64087e+00 -2.66349e+00 2.97515e+01
5.46100e+01 -6.25624e+00 -2.54428e+00 2.91340e+01
5.46200e+01 -5.89903e+00 -2.46892e+00 2.85174e+01
5.46300e+01 -5.57054e+00 -2.43218e+00 2.79054e+01
5.46400e+01 -5.27150e+00 -2.42929e+00 2.73009e+01
5.46500e+01 -5.00210e+00 -2.45596e+00 2.67062e+01
5.46600e+01 -4.76215e+00 -2.50846e+00 2.61228e+01
5.46700e+01 -4.55115e+00 -2.58362e+00 2.55522e+01
5.46800e+01 -4.36837e+00 -2.67880e+00 2.49955e+01
5.46900e+01 -4.21292e+00 -2.79191e+00 2.44535e+01
5.47000e+01 -4.08383e+00 -2.92132e+00 2.39268e+01
5.47100e+01 -3.98008e+00 -3.06585e+00 2.34162e+01
5.47200e+01 -3.90065e+00 -3.22468e+00 2.29222e+01
5.47300e+01 -3.84457e+00 -3.39739e+00 2.24454e+01
5.47400e+01 -3.81093e+00 -3.58384e+00 2.19865e+01
5.47500e+01 -3.79889e+00 -3.78414e+00 2.15462e+01
5.47600e+01 -3.80775e+00 -3.99865e+00 2.11252e+01
5.47700e+01 -3.83689e+00 -4.22793e+00 2.07243e+01
5.47800e+01 -3.88582e+00 -4.47267e+00 2.03447e+01
5.47900e+01 -3.95416e+00 -4.73371e+00 1.99873e+01
5.48000e+01 -4.04166e+00 -5.01199e+00 1.96535e+01
5.48100e+01 -4.14820e+00 -5.30849e+00 1.93448e+01
5.48200e+01 -4.27373e+00 -5.62423e+00 1.90628e+01
5.48300e+01 -4.41834e+00 -5.96024e+00 1.88095e+01
5.48400e+01 -4.58218e+00 -6.31747e+00 1.85871e+01
5.48500e+01 -4.76548e+00 -6.69679e+00 1.83980e+01
5.48600e+01 -4.96854e+00 -7.09889e+00 1.82451e+01
5.48700e+01 -5.19166e+00 -7.52427e+00 1.81315e+01
5.48800e+01 -5.43516e+00 -7.97309e+00 1.80606e+01
5.48900e+01 -5.69933e+00 -8.44510e+00 1.80363e+01
5.49000e+01 -5.98437e+00 -8.93957e+00 1.80627e+01
5.49100e+01 -6.29037e+00 -9.45509e+00 1.81444e+01
5.49200e+01 -6.61725e+00 -9.98949e+00 1.82862e+01
5.49300e+01 -6.96466e+00 -1.05397e+01 1.84929e+01
5.49400e+01 -7.33197e+00 -1.11014e+01 1.87697e+01
5.49500e+01 -7.71812e+00 -1.16691e+01 1.91214e+01
5.49600e+01 -8.12156e+00 -1.22359e+01 1.95526e+01
5.49700e+01 -8.54018e+00 -1.27934e+01 2.00672e+01
5.49800e+01 -8.97115e+00 -1.33314e+01 2.06682e+01
5.49900e+01 -9.41089e+00 -1.38381e+01 2.13571e+01
5.50000e+01 -9.85496e+00 -1.43003e+01 2.21332e+01
5.50100e+01 -1.02980e+01 -1.47034e+01 2.29937e+01
5.50200e+01 -1.07338e+01 -1.50321e+01 2.39327e+01
5.50300e+01 -1.11552e+01 -1.52708e+01 2.49406e+01
5.50400e+01 -1.15542e+01 -1.54044e+01 2.60044e+01
5.50500e+01 -1.19223e+01 -1.54197e+01 2.71071e+01
5.50600e+01 -1.22507e+01 -1.53059e+01 2.82280e+01
5.50700e+01 -1.25304e+01 -1.50562e+01 2.93434e+01
5.50800e+01 -1.27531e+01 -1.46683e+01 3.04274e+01
5.50900e+01 -1.29111e+01 -1.41458e+01 3.14530e+01
5.51000e+01 -1.29982e+01 -1.34978e+01 3.23941e+01
5.51100e+01 -1.30099e+01 -1.27394e+01 3.32268e+01
5.51200e+01 -1.29437e+01 -1.18904e+01 3.39309e+01
5.51300e+01 -1.27996e+01 -1.09747e+01 3.44912e+01
5.51400e+01 -1.25799e+01 -1.00181e+01 3.48987e+01
5.51500e+01 -1.22891e+01 -9.04738e+00 3.51505e+01
5.51600e+01 -1.19340e+01 -8.08783e+00 3.52497e+01
5.51700e+01 -1.15229e+01 -7.16231e+00 3.52045e+01
5.51800e+01 -1.10653e+01 -6.28993e+00 3.50274e+01
5.51900e+01 -1.05713e+01 -5.48548e+00 3.47338e+01
5.52000e+01 -1.00516e+01 -4.75918e+00 3.43405e+01
5.52100e+01 -9.51618e+00 -4.11693e+00 3.38648e+01
5.52200e+01 -8.97479e+00 -3.56072e+00 3.33233e+01
5.52300e+01 -8.43611e+00 -3.08933e+00 3.27315e+01
5.52400e+01 -7.90779e+00 -2.69904e+00 3.21031e+01
5.52500e+01 -7.39632e+00 -2.38436e+00 3.14498e+01
5.52600e+01 -6.90696e+00 -2.13871e+00 3.07815e+01
5.52700e+01 -6.44385e+00 -1.95494e+00 3.01060e+01
5.52800e+01 -6.01002e+00 -1.82581e+00 2.94296e+01
5.52900e+01 -5.60755e+00 -1.74431e+00 2.87572e+01
5.53000e+01 -5.23766e+00 -1.70391e+00 2.80926e+01
5.53100e+01 -4.90087e+00 -1.69868e+00 2.74382e+01
5.53200e+01 -4.59712e+00 -1.72338e+00 2.67962e+01
5.53300e+01 -4.32588e+00 -1.77350e+00 2.61679e+01
5.53400e+01 -4.08631e+00 -1.84527e+00 2.55543e+01
5.53500e+01 -3.87727e+00 -1.93555e+00 2.49560e+01
5.53600e+01 -3.69752e+00 -2.04187e+00 2.43735e+01
5.53700e+01 -3.54569e+00 -2.16234e+00 2.38072e+01
5.53800e+01 -3.42039e+00 -2.29557e+00 2.32572e+01
5.53900e+01 -3.32028e+00 -2.44064e+00 2.27239e+01
5.54000e+01 -3.24404e+00 -2.59701e+00 2.22075e+01
5.54100e+01 -3.19049e+00 -2.76452e+00 2.17081e+01
5.54200e+01 -3.15851e+00 -2.94329e+00 2.12262e+01
5.54300e+01 -3.14714e+00 -3.13372e+00 2.07621e+01
5.54400e+01 -3.15557e+00 -3.33643e+00 2.03163e+01
5.54500e+01 -3.18312e+00 -3.55222e+00 1.98894e+01
5.54600e+01 -3.22924e+00 -3.78208e+00 1.94819e+01
5.54700e+01 -3.29358e+00 -4.02711e+00 1.90949e+01
5.54800e+01 -3.37590e+00 -4.28856e+00 1.87292e+01
5.54900e+01 -3.47611e+00 -4.56774e+00 1.83860e+01
5.55000e+01 -3.59426e+00 -4.86607e+00 1.80666e+01
5.55100e+01 -3.73055e+00 -5.18497e+00 1.77728e+01
5.55200e+01 -3.88527e+00 -5.52592e+00 1.75063e+01
5.55300e+01 -4.05884e+00 -5.89035e+00 1.72693e+01
5.55400e+01 -4.25176e+00 -6.27964e+00 1.70643e+01
5.55500e+01 -4.46462e+00 -6.69507e+00 1.68942e+01
5.55600e+01 -4.69807e+00 -7.13773e+00 1.67623e+01
5.55700e+01 -4.95278e+00 -7.60845e+00 1.66722e+01
5.55800e+01 -5.22942e+00 -8.10773e+00 1.66282e+01
5.55900e+01 -5.52864e+00 -8.63557e+00 1.66350e+01
5.56000e+01 -5.85097e+00 -9.19136e+00 1.66977e+01
5.56100e+01 -6.19682e+00 -9.77372e+00 1.68220e+01
5.56200e+01 -6.56637e+00 -1.03803e+01 1.70139e+01
5.56300e+01 -6.95950e+00 -1.10075e+01 1.72800e+01
5.56400e+01 -7.37572e+00 -1.16503e+01 1.76267e+01
5.56500e+01 -7.81399e+00 -1.23022e+01 1.80606e+01
5.56600e+01 -8.27269e+00 -1.29544e+01 1.85880e+01
5.56700e+01 -8.74940e+00 -1.35964e+01 1.92142e+01
5.56800e+01 -9.24082e+00 -1.42152e+01 1.99435e+01
5.56900e+01 -9.74265e+00 -1.47956e+01 2.07782e+01
5.57000e+01 -1.02494e+01 -1.53204e+01 2.17177e+01
5.57100e+01 -1.07544e+01 -1.57704e+01 2.27585e+01
5.57200e+01 -1.12498e+01 -1.61255e+01 2.38926e+01
5.57300e+01 -1.17263e+01 -1.63653e+01 2.51073e+01
5.57400e+01 -1.21740e+01 -1.64705e+01 2.63848e+01
5.57500e+01 -1.25819e+01 -1.64242e+01 2.77017e+01
5.57600e+01 -1.29387e+01 -1.62137e+01 2.90302e+01
5.57700e+01 -1.32333e+01 -1.58321e+01 3.03379e+01
5.57800e+01 -1.34552e+01 -1.52796e+01 3.15907e+01
5.57900e+01 -1.35954e+01 -1.45644e+01 3.27535e+01
5.58000e+01 -1.36470e+01 -1.37026e+01 3.37936e+01
5.58100e+01 -1.36056e+01 -1.27181e+01 3.46826e+01
5.58200e+01 -1.34696e+01 -1.16406e+01 3.53985e+01
5.58300e+01 -1.32409e+01 -1.05038e+01 3.59273e+01
5.58400e+01 -1.29243e+01 -9.34290e+00 3.62636e+01
5.58500e+01 -1.25276e+01 -8.19183e+00 3.64106e+01
5.58600e+01 -1.20608e+01 -7.08122e+00 3.63789e+01
5.58700e+01 -1.15358e+01 -6.03664e+00 3.61848e+01
5.58800e+01 -1.09654e+01 -5.07755e+00 3.58491e+01
5.58900e+01 -1.03626e+01 -4.21705e+00 3.53941e+01
5.59000e+01 -9.74044e+00 -3.46214e+00 3.48429e+01
5.59100e+01 -9.11081e+00 -2.81451e+00 3.42173e+01
5.59200e+01 -8.48456e+00 -2.27146e+00 3.35370e+01
5.59300e+01 -7.87106e+00 -1.82709e+00 3.28193e+01
5.59400e+01 -7.27810e+00 -1.47329e+00 3.20786e+01
5.59500e+01 -6.71191e+00 -1.20069e+00 3.13264e+01
5.59600e+01 -6.17719e+00 -9.99448e-01 3.05716e+01
5.59700e+01 -5.67725e+00 -8.59798e-01 2.98213e+01
5.59800e+01 -5.21421e+00 -7.72485e-01 2.90802e+01
5.59900e+01 -4.78910e+00 -7.29021e-01 2.83518e+01
5.60000e+01 -4.40213e+00 -7.21847e-01 2.76385e+01
5.60100e+01 -4.05278e+00 -7.44383e-01 2.69417e+01
5.60200e+01 -3.74003e+00 -7.91037e-01 2.62622e+01
5.60300e+01 -3.46246e+00 -8.57153e-01 2.56003e+01
5.60400e+01 -3.21838e+00 -9.38947e-01 2.49562e+01
5.60500e+01 -3.00594e+00 -1.03342e+00 2.43297e+01
5.60600e+01 -2.82323e+00 -1.13828e+00 2.37206e+01
5.60700e+01 -2.66831e+00 -1.25182e+00 2.31287e+01
5.60800e+01 -2.53932e+00 -1.37289e+00 2.25538e+01
5.60900e+01 -2.43445e+00 -1.50079e+00 2.19955e+01
5.61000e+01 -2.35205e+00 -1.63518e+00 2.14537e+01
5.61100e+01 -2.29060e+00 -1.77608e+00 2.09282e+01
5.61200e+01 -2.24872e+00 -1.92377e+00 2.04189e+01
5.61300e+01 -2.22524e+00 -2.07877e+00 1.99257e+01
5.61400e+01 -2.21912e+00 -2.24181e+00 1.94487e+01
5.61500e+01 -2.22952e+00 -2.41378e+00 1.89880e+01
5.61600e+01 -2.25577e+00 -2.59575e+00 1.85437e+01
5.61700e+01 -2.29738e+00 -2.78891e+00 1.81162e+01
5.61800e+01 -2.35400e+00 -2.99457e+00 1.77058e+01
5.61900e+01 -2.42546e+00 -3.21416e+00 1.73131e+01
5.62000e+01 -2.51176e+00 -3.44923e+00 1.69386e+01
5.62100e+01 -2.61303e+00 -3.70141e+00 1.65833e+01
5.62200e+01 -2.72956e+00 -3.97244e+00 1.62480e+01
5.62300e+01 -2.86177e+00 -4.26414e+00 1.59340e+01
5.62400e+01 -3.01024e+00 -4.57841e+00 1.56428e+01
5.62500e+01 -3.17566e+00 -4.91720e+00 1.53760e+01
5.62600e+01 -3.35884e+00 -5.28253e+00 1.51358e+01
5.62700e+01 -3.56072e+00 -5.67640e+00 1.49245e+01
5.62800e+01 -3.78234e+00 -6.10082e+00 1.47451e+01
5.62900e+01 -4.02481e+00 -6.55770e+00 1.46008e+01
5.63000e+01 -4.28932e+00 -7.04881e+00 1.44956e+01
5.63100e+01 -4.57712e+00 -7.57567e+00 1.44340e+01
5.63200e+01 -4.88945e+00 -8.13947e+00 1.44211e+01
5.63300e+01 -5.22752e+00 -8.74086e+00 1.44629e+01
5.63400e+01 -5.59247e+00 -9.37981e+00 1.45660e+01
5.63500e+01 -5.98528e+00 -1.00554e+01 1.47378e+01
5.63600e+01 -6.40668e+00 -1.07653e+01 1.49865e+01
5.63700e+01 -6.85707e+00 -1.15060e+01 1.53210e+01
5.63800e+01 -7.33634e+00 -1.22718e+01 1.57505e+01
5.63900e+01 -7.84379e+00 -1.30548e+01 1.62847e+01
5.64000e+01 -8.37789e+00 -1.38445e+01 1.69330e+01
5.64100e+01 -8.93609e+00 -1.46272e+01 1.77041e+01
5.64200e+01 -9.51463e+00 -1.53858e+01 1.86051e+01
5.64300e+01 -1.01083e+01 -1.60998e+01 1.96407e+01
5.64400e+01 -1.07104e+01 -1.67453e+01 2.08121e+01
5.64500e+01 -1.13121e+01 -1.72952e+01 2.21155e+01
5.64600e+01 -1.19032e+01 -1.77209e+01 2.35410e+01
5.64700e+01 -1.24713e+01 -1.79926e+01 2.50716e+01
5.64800e+01 -1.30026e+01 -1.80826e+01 2.66819e+01
5.64900e+01 -1.34821e+01 -1.79667e+01 2.83385e+01
5.65000e+01 -1.38943e+01 -1.76276e+01 3.00003e+01
5.65100e+01 -1.42238e+01 -1.70574e+01 3.16206e+01
5.65200e+01 -1.44566e+01 -1.62598e+01 3.31495e+01
5.65300e+01 -1.45810e+01 -1.52509e+01 3.45379e+01
5.65400e+01 -1.45884e+01 -1.40597e+01 3.57413e+01
5.65500e+01 -1.44746e+01 -1.27258e+01 3.67237e+01
5.65600e+01 -1.42396e+01 -1.12965e+01 3.74608e+01
5.65700e+01 -1.38883e+01 -9.82273e+00 3.79416e+01
5.65800e+01 -1.34302e+01 -8.35483e+00 3.81687e+01
5.65900e+01 -1.28781e+01 -6.93837e+00 3.81567e+01
5.66000e+01 -1.22479e+01 -5.61116e+00 3.79301e+01
5.66100e+01 -1.15568e+01 -4.40143e+00 3.75192e+01
5.66200e+01 -1.08228e+01 -3.32730e+00 3.69577e+01
5.66300e+01 -1.00633e+01 -2.39733e+00 3.62793e+01
5.66400e+01 -9.29469e+00 -1.61196e+00 3.55153e+01
5.66500e+01 -8.53124e+00 -9.65190e-01 3.46933e+01
5.66600e+01 -7.78518e+00 -4.46545e-01 3.38366e+01
5.66700e+01 -7.06643e+00 -4.27545e-02 3.29636e+01
5.66800e+01 -6.38262e+00 2.60772e-01 3.20886e+01
5.66900e+01 -5.73925e+00 4.78821e-01 3.12218e+01
5.67000e+01 -5.13991e+00 6.25579e-01 3.03704e+01
5.67100e+01 -4.58655e+00 7.14117e-01 2.95389e+01
5.67200e+01 -4.07977e+00 7.56105e-01 2.87301e+01
5.67300e+01 -3.61905e+00 7.61698e-01 2.79452e+01
5.67400e+01 -3.20305e+00 7.39541e-01 2.71845e+01
5.67500e+01 -2.82979e+00 6.96846e-01 2.64478e+01
5.67600e+01 -2.49687e+00 6.39522e-01 2.57343e+01
5.67700e+01 -2.20159e+00 5.72316e-01 2.50430e+01
5.67800e+01 -1.94113e+00 4.98970e-01 2.43731e+01
5.67900e+01 -1.71261e+00 4.22363e-01 2.37234e+01
5.68000e+01 -1.51320e+00 3.44653e-01 2.30931e+01
5.68100e+01 -1.34015e+00 2.67398e-01 2.24811e+01
5.68200e+01 -1.19085e+00 1.91666e-01 2.18866e+01
5.68300e+01 -1.06286e+00 1.18130e-01 2.13090e+01
5.68400e+01 -9.53932e-01 4.71451e-02 2.07474e+01
5.68500e+01 -8.61994e-01 -2.11810e-02 2.02014e+01
5.68600e+01 -7.85180e-01 -8.69340e-02 1.96702e+01
5.68700e+01 -7.21819e-01 -1.50348e-01 1.91535e+01
5.68800e+01 -6.70422e-01 -2.11769e-01 1.86507e+01
5.68900e+01 -6.29682e-01 -2.71626e-01 1.81615e+01
5.69000e+01 -5.98458e-01 -3.30411e-01 1.76854e+01
5.69100e+01 -5.75770e-01 -3.88660e-01 1.72221e+01
5.69200e+01 -5.60781e-01 -4.46944e-01 1.67713e+01
5.69300e+01 -5.52791e-01 -5.05861e-01 1.63326e+01
5.69400e+01 -5.51223e-01 -5.66029e-01 1.59057e+01
5.69500e+01 -5.55617e-01 -6.28090e-01 1.54904e+01
5.69600e+01 -5.65616e-01 -6.92702e-01 1.50864e+01
5.69700e+01 -5.80964e-01 -7.60550e-01 1.46936e+01
5.69800e+01 -6.01493e-01 -8.32344e-01 1.43115e+01
5.69900e+01 -6.27121e-01 -9.08827e-01 1.39402e+01
5.70000e+01 -6.57846e-01 -9.90778e-01 1.35794e+01
5.70100e+01 -6.93745e-01 -1.07903e+00 1.32290e+01
5.70200e+01 -7.34964e-01 -1.17445e+00 1.28888e+01
5.70300e+01 -7.81727e-01 -1.27799e+00 1.25588e+01
5.70400e+01 -8.34326e-01 -1.39065e+00 1.22390e+01
5.70500e+01 -8.93127e-01 -1.51355e+00 1.19293e+01
5.70600e+01 -9.58569e-01 -1.64786e+00 1.16298e+01
5.70700e+01 -1.03117e+00 -1.79488e+00 1.13407e+01
5.70800e+01 -1.11152e+00 -1.95603e+00 1.10621e+01
5.70900e+01 -1.20031e+00 -2.13284e+00 1.07943e+01
5.71000e+01 -1.29830e+00 -2.32700e+00 1.05377e+01
5.71100e+01 -1.40636e+00 -2.54036e+00 1.02929e+01
5.71200e+01 -1.52544e+00 -2.77494e+00 1.00605e+01
5.71300e+01 -1.65663e+00 -3.03294e+00 9.84132e+00
5.71400e+01 -1.80112e+00 -3.31676e+00 9.63650e+00
5.71500e+01 -1.96022e+00 -3.62901e+00 9.44735e+00
5.71600e+01 -2.13538e+00 -3.97251e+00 9.27553e+00
5.71700e+01 -2.32820e+00 -4.35029e+00 9.12306e+00
5.71800e+01 -2.54041e+00 -4.76560e+00 8.99244e+00
5.71900e+01 -2.77390e+00 -5.22189e+00 8.88671e+00
5.72000e+01 -3.03071e+00 -5.72275e+00 8.80953e+00
5.72100e+01 -3.31306e+00 -6.27190e+00 8.76537e+00
5.72200e+01 -3.62329e+00 -6.87306e+00 8.75958e+00
5.72300e+01 -3.96386e+00 -7.52989e+00 8.79859e+00
5.72400e+01 -4.33736e+00 -8.24576e+00 8.89005e+00
5.72500e+01 -4.74642e+00 -9.02356e+00 9.04303e+00
5.72600e+01 -5.19365e+00 -9.86536e+00 9.26818e+00
5.72700e+01 -5.68157e+00 -1.07720e+01 9.57791e+00
5.72800e+01 -6.21244e+00 -1.17426e+01 9.98647e+00
5.72900e+01 -6.78813e+00 -1.27737e+01 1.05100e+01
5.73000e+01 -7.40983e+00 -1.38587e+01 1.11664e+01
5.73100e+01 -8.07781e+00 -1.49868e+01 1.19749e+01
5.73200e+01 -8.79101e+00 -1.61415e+01 1.29556e+01
5.73300e+01 -9.54664e+00 -1.73003e+01 1.41283e+01
5.73400e+01 -1.03396e+01 -1.84326e+01 1.55107e+01
5.73500e+01 -1.11621e+01 -1.95000e+01 1.71163e+01
5.73600e+01 -1.20029e+01 -2.04552e+01 1.89517e+01
5.73700e+01 -1.28469e+01 -2.12437e+01 2.10125e+01
5.73800e+01 -1.36752e+01 -2.18051e+01 2.32804e+01
5.73900e+01 -1.44646e+01 -2.20782e+01 2.57194e+01
5.74000e+01 -1.51885e+01 -2.20058e+01 2.82737e+01
5.74100e+01 -1.58181e+01 -2.15426e+01 3.08679e+01
5.74200e+01 -1.63236e+01 -2.06632e+01 3.34097e+01
5.74300e+01 -1.66772e+01 -1.93686e+01 3.57971e+01
5.74400e+01 -1.68550e+01 -1.76912e+01 3.79278e+01
5.74500e+01 -1.68402e+01 -1.56941e+01 3.97107e+01
5.74600e+01 -1.66247e+01 -1.34663e+01 4.10775e+01
5.74700e+01 -1.62109e+01 -1.11132e+01 4.19904e+01
5.74800e+01 -1.56109e+01 -8.74396e+00 4.24455e+01
5.74900e+01 -1.48459e+01 -6.45935e+00 4.24707e+01
5.75000e+01 -1.39438e+01 -4.34194e+00 4.21192e+01
5.75100e+01 -1.29366e+01 -2.45025e+00 4.14598e+01
5.75200e+01 -1.18576e+01 -8.17435e-01 4.05670e+01
5.75300e+01 -1.07389e+01 5.46427e-01 3.95130e+01
5.75400e+01 -9.60959e+00 1.64967e+00 3.83617e+01
5.75500e+01 -8.49455e+00 2.51355e+00 3.71653e+01
5.75600e+01 -7.41384e+00 3.16693e+00 3.59638e+01
5.75700e+01 -6.38268e+00 3.64194e+00 3.47853e+01
5.75800e+01 -5.41177e+00 3.97074e+00 3.36483e+01
5.75900e+01 -4.50781e+00 4.18342e+00 3.25634e+01
5.76000e+01 -3.67415e+00 4.30685e+00 3.15353e+01
5.76100e+01 -2.91144e+00 4.36416e+00 3.05648e+01
5.76200e+01 -2.21826e+00 4.37478e+00 2.96502e+01
5.76300e+01 -1.59164e+00 4.35464e+00 2.87881e+01
5.76400e+01 -1.02752e+00 4.31658e+00 2.79748e+01
5.76500e+01 -5.21147e-01 4.27079e+00 2.72061e+01
5.76600e+01 -6.73677e-02 4.22522e+00 2.64780e+01
5.76700e+01 3.39158e-01 4.18602e+00 2.57871e+01
5.76800e+01 7.03769e-01 4.15786e+00 2.51302e+01
5.76900e+01 1.03168e+00 4.14426e+00 2.45046e+01
5.77000e+01 1.32791e+00 4.14784e+00 2.39081e+01
5.77100e+01 1.59720e+00 4.17052e+00 2.33391e+01
5.77200e+01 1.84401e+00 4.21372e+00 2.27962e+01
5.77300e+01 2.07247e+00 4.27846e+00 2.22785e+01
5.77400e+01 2.28643e+00 4.36553e+00 2.17852e+01
5.77500e+01 2.48942e+00 4.47553e+00 2.13161e+01
5.77600e+01 2.68469e+00 4.60896e+00 2.08712e+01
5.77700e+01 2.87523e+00 4.76627e+00 2.04506e+01
5.77800e+01 3.06377e+00 4.94790e+00 2.00548e+01
5.77900e+01 3.25286e+00 5.15431e+00 1.96845e+01
5.78000e+01 3.44481e+00 5.38596e+00 1.93406e+01
5.78100e+01 3.64178e+00 5.64336e+00 1.90245e+01
5.78200e+01 3.84577e+00 5.92700e+00 1.87376e+01
5.78300e+01 4.05862e+00 6.23741e+00 1.84817e+01
5.78400e+01 4.28208e+00 6.57503e+00 1.82590e+01
5.78500e+01 4.51773e+00 6.94025e+00 1.80719e+01
5.78600e+01 4.76705e+00 7.33333e+00 1.79232e+01
5.78700e+01 5.03141e+00 7.75428e+00 1.78163e+01
5.78800e+01 5.31201e+00 8.20286e+00 1.77546e+01
5.78900e+01 5.60990e+00 8.67840e+00 1.77422e+01
5.79000e+01 5.92596e+00 9.17970e+00 1.77836e+01
5.79100e+01 6.26082e+00 9.70490e+00 1.78834e+01
5.79200e+01 6.61484e+00 1.02513e+01 1.80467e+01
5.79300e+01 6.98806e+00 1.08152e+01 1.82789e+01
5.79400e+01 7.38008e+00 1.13918e+01 1.85852e+01
5.79500e+01 7.79002e+00 1.19747e+01 1.89708e+01
5.79600e+01 8.21642e+00 1.25562e+01 1.94406e+01
5.79700e+01 8.65713e+00 1.31267e+01 1.99985e+01
5.79800e+01 9.10921e+00 1.36750e+01 2.06475e+01
5.79900e+01 9.56886e+00 1.41881e+01 2.13887e+01
5.80000e+01 1.00313e+01 1.46514e+01 2.22213e+01
5.80100e+01 1.04908e+01 1.50490e+01 2.31413e+01
5.80200e+01 1.09405e+01 1.53642e+01 2.41416e+01
5.80300e+01 1.13728e+01 1.55805e+01 2.52112e+01
5.80400e+01 1.17791e+01 1.56819e+01 2.63351e+01
5.80500e+01 1.21502e+01 1.56549e+01 2.74940e+01
5.80600e+01 1.24769e+01 1.54890e+01 2.86647e+01
5.80700e+01 1.27496e+01 1.51782e+01 2.98211e+01
5.80800e+01 1.29598e+01 1.47219e+01 3.09350e+01
5.80900e+01 1.30997e+01 1.41260e+01 3.19776e+01
5.81000e+01 1.31633e+01 1.34023e+01 3.29217e+01
5.81100e+01 1.31466e+01 1.25691e+01 3.37427e+01
5.81200e+01 1.30477e+01 1.16494e+01 3.44212e+01
5.81300e+01 1.28676e+01 1.06698e+01 3.49434e+01
5.81400e+01 1.26097e+01 9.65869e+00 3.53023e+01
5.81500e+01 1.22797e+01 8.64425e+00 3.54975e+01
5.81600e+01 1.18855e+01 7.65274e+00 3.55350e+01
5.81700e+01 1.14365e+01 6.70699e+00 3.54259e+01
5.81800e+01 1.09432e+01 5.82543e+00 3.51852e+01
5.81900e+01 1.04167e+01 5.02158e+00 3.48304e+01
5.82000e+01 9.86784e+00 4.30409e+00 3.43799e+01
5.82100e+01 9.30733e+00 3.67705e+00 3.38522e+01
5.82200e+01 8.74488e+00 3.14068e+00 3.32645e+01
5.82300e+01 8.18919e+00 2.69210e+00 3.26323e+01
5.82400e+01 7.64774e+00 2.32612e+00 3.19691e+01
5.82500e+01 7.12672e+00 2.03606e+00 3.12865e+01
5.82600e+01 6.63104e+00 1.81437e+00 3.05935e+01
5.82700e+01 6.16443e+00 1.65321e+00 2.98976e+01
5.82800e+01 5.72950e+00 1.54483e+00 2.92044e+01
5.82900e+01 5.32790e+00 1.48195e+00 2.85183e+01
5.83000e+01 4.96046e+00 1.45786e+00 2.78422e+01
5.83100e+01 4.62733e+00 1.46658e+00 2.71786e+01
5.83200e+01 4.32810e+00 1.50294e+00 2.65289e+01
5.83300e+01 4.06197e+00 1.56253e+00 2.58941e+01
5.83400e+01 3.82780e+00 1.64168e+00 2.52750e+01
5.83500e+01 3.62427e+00 1.73744e+00 2.46719e+01
5.83600e+01 3.44994e+00 1.84750e+00 2.40851e+01
5.83700e+01 3.30328e+00 1.97012e+00 2.35149e+01
5.83800e+01 3.18281e+00 2.10408e+00 2.29612e+01
5.83900e+01 3.08706e+00 2.24860e+00 2.24242e+01
5.84000e+01 3.01468e+00 2.40329e+00 2.19041e+01
5.84100e+01 2.96439e+00 2.56811e+00 2.14010e+01
5.84200e+01 2.93507e+00 2.74329e+00 2.09151e+01
5.84300e+01 2.92573e+00 2.92934e+00 2.04467e+01
5.84400e+01 2.93554e+00 3.12696e+00 1.99961e+01
5.84500e+01 2.96381e+00 3.33704e+00 1.95640e+01
5.84600e+01 3.01004e+00 3.56065e+00 1.91507e+01
5.84700e+01 3.07384e+00 3.79898e+00 1.87572e+01
5.84800e+01 3.15502e+00 4.05334e+00 1.83842e+01
5.84900e+01 3.25351e+00 4.32516e+00 1.80329e+01
5.85000e+01 3.36940e+00 4.61591e+00 1.77044e+01
5.85100e+01 3.50291e+00 4.92716e+00 1.74002e+01
5.85200e+01 3.65439e+00 5.26050e+00 1.71222e+01
5.85300e+01 3.82431e+00 5.61752e+00 1.68723e+01
5.85400e+01 4.01324e+00 5.99978e+00 1.66528e+01
5.85500e+01 4.22185e+00 6.40878e+00 1.64667e+01
5.85600e+01 4.45088e+00 6.84587e+00 1.63169e+01
5.85700e+01 4.70112e+00 7.31221e+00 1.62071e+01
5.85800e+01 4.97337e+00 7.80865e+00 1.61415e+01
5.85900e+01 5.26843e+00 8.33564e+00 1.61246e+01
5.86000e+01 5.58704e+00 8.89309e+00 1.61616e+01
5.86100e+01 5.92982e+00 9.48020e+00 1.62583e+01
5.86200e+01 6.29723e+00 1.00953e+01 1.64210e+01
